date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BEL,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATASTEEL,TCS,TECHM,TITAN,TRENT,ULTRACEMCO,WIPRO
2016-10-24,4.74,20.42,77.9,61.98,14.88,19.88,27.51,47.64,22.75,25.01,12.27,48.14,34.54,14.22,24.73,50.57,14.66,20.41,24.95,,21.2,,44.23,16.25,31.65,17.49,30.03,,41.77,32.48,26.42,31.4,,11.55,19.43,15.45,11.3,,16.7,24.06,39.55,,,19.71,13.88,49.68,182.97,43.98,13.42
2016-10-25,4.48,22.36,77.72,62.66,15.1,19.96,27.74,48.17,22.74,25.43,12.26,47.95,34.52,14.15,25.63,49.99,14.68,20.26,24.69,,21.33,,43.4,16.52,31.47,17.32,29.7,,41.73,32.29,25.72,31.77,,11.6,19.19,15.65,11.27,,16.6,24.12,39.57,,,19.47,14.04,49.12,183.65,44.49,13.35
2016-10-26,4.47,21.81,78.21,61.74,13.91,20.12,28.42,48.46,22.58,25.91,12.09,47.52,34.12,14.13,25.96,49.56,14.66,19.91,24.47,,21.73,,43.94,15.9,31.28,17.27,29.7,,43.05,32.25,25.82,32.25,,11.59,19.28,15.4,11.2,,16.43,23.51,39.11,,,19.46,13.68,49.41,179.37,43.61,13.08
2016-10-27,4.44,21.8,78.35,59.67,13.86,19.68,27.91,46.62,22.58,26.35,12.1,46.74,34.6,14.0,26.62,49.71,14.46,19.49,24.73,,21.06,,43.81,16.23,30.68,17.09,30.24,,42.79,32.1,25.64,32.2,,11.58,19.33,15.4,11.14,,16.22,22.74,39.54,,,19.63,13.39,48.58,178.2,43.65,12.81
2016-10-28,4.44,21.94,78.87,58.82,13.9,20.29,28.89,45.26,23.33,26.01,11.96,48.19,33.97,14.38,26.93,48.75,14.56,19.21,24.86,,21.3,,43.61,15.81,31.22,16.99,30.24,,43.47,32.22,25.87,32.29,,11.62,19.07,15.44,11.21,,16.38,22.5,39.35,,,19.48,14.09,49.15,179.64,44.11,12.82
2016-11-01,4.43,21.81,78.74,59.19,13.58,20.13,29.54,44.76,23.85,25.89,12.09,48.47,33.77,14.61,26.63,51.39,14.52,19.46,24.88,,21.42,,43.55,15.72,31.6,16.85,29.85,,42.73,31.84,26.16,32.3,,11.83,19.22,15.52,11.17,,16.44,21.96,38.84,,,19.08,14.02,49.04,186.8,44.04,12.78
2016-11-02,4.3,21.44,76.6,58.42,13.61,20.08,28.8,43.03,23.34,25.25,11.81,48.06,33.08,14.52,26.11,50.29,14.12,19.24,24.61,,21.14,,43.85,15.53,31.99,16.71,29.52,,42.65,31.52,27.01,31.84,,11.94,18.43,15.37,10.88,,15.94,22.15,37.8,,,18.71,13.9,49.68,180.81,43.15,12.7
2016-11-03,4.28,20.6,75.31,57.02,13.58,20.16,28.59,43.5,23.41,25.2,11.52,48.04,33.08,14.48,26.12,49.83,13.72,19.21,24.78,,21.47,,43.76,15.4,32.03,16.47,29.9,,42.76,31.42,26.84,31.9,,11.68,17.78,15.35,10.88,,15.6,21.81,37.25,,,18.83,13.84,49.63,182.03,43.26,12.41
2016-11-04,4.14,20.56,75.67,57.34,13.66,20.05,27.3,41.91,23.31,25.01,11.51,48.05,32.17,13.98,24.66,48.57,13.58,20.01,24.56,,20.9,,44.21,15.41,31.73,16.54,30.98,,42.42,30.89,27.07,31.35,,11.71,17.91,15.23,10.69,,15.42,21.48,34.49,,,18.92,13.91,48.56,176.4,42.69,12.55
2016-11-07,4.19,20.98,75.37,57.03,13.85,20.12,26.83,41.79,23.35,24.93,11.8,48.06,32.24,14.13,24.87,48.75,13.86,20.57,24.67,,21.35,,43.67,15.91,31.63,16.65,31.91,,42.54,30.42,27.18,31.41,,11.84,17.76,15.27,10.64,,16.04,21.57,34.67,,,18.49,14.39,48.75,175.95,43.28,12.48
2016-11-08,4.3,20.72,75.29,58.11,14.01,20.41,26.23,41.51,23.66,24.87,11.81,47.08,31.62,14.03,24.97,49.25,13.74,20.37,24.77,,21.43,,44.04,16.17,31.51,16.73,31.8,,43.07,30.4,27.31,31.15,,11.76,17.99,15.53,10.66,,16.04,22.02,33.64,,,18.54,14.69,48.84,181.76,43.84,12.53
2016-11-09,4.11,20.19,76.32,57.78,13.91,19.8,25.9,39.2,23.38,24.55,11.8,45.46,31.09,14.03,26.28,47.35,13.51,19.76,24.71,,20.57,,43.19,16.07,31.2,16.32,30.87,,43.61,30.25,26.3,29.63,,11.76,17.94,15.81,10.68,,16.51,20.59,34.98,,,17.62,14.05,45.89,178.96,41.7,12.4
2016-11-10,4.32,21.05,76.8,55.6,14.47,19.43,26.38,39.21,24.45,25.17,11.88,46.63,33.3,14.75,26.25,46.82,13.88,19.88,25.25,,19.99,,42.68,16.71,31.59,16.0,31.23,,43.46,30.72,26.06,29.28,,11.81,18.34,16.54,10.74,,17.86,20.14,35.27,,,17.5,14.3,45.97,179.68,42.54,12.34
2016-11-11,4.24,19.78,74.5,52.9,14.23,18.86,25.81,36.21,23.35,24.58,11.62,44.81,32.37,14.34,26.07,44.01,13.56,19.24,25.19,,18.91,,41.8,15.78,31.03,15.69,30.22,,43.27,30.22,24.46,28.21,,11.58,18.18,16.07,10.65,,17.33,18.38,36.42,,,17.06,13.89,44.07,172.84,40.24,12.27
2016-11-15,4.11,19.06,70.01,48.97,13.68,18.35,24.15,34.39,23.12,24.68,11.51,42.63,32.63,13.88,26.51,41.16,12.36,19.4,24.78,,18.38,,41.99,15.4,28.44,15.73,29.55,,41.89,29.82,24.42,26.63,,11.46,18.32,16.23,10.47,,17.66,17.45,36.13,,,17.22,13.94,43.34,172.57,37.26,12.42
2016-11-16,4.11,18.96,68.98,51.44,13.49,18.57,24.97,37.97,23.42,25.26,11.34,43.52,31.79,13.86,25.71,42.86,12.32,19.48,24.57,,18.49,,42.17,15.2,28.5,16.02,28.73,,40.88,29.93,24.41,27.42,,11.46,18.11,16.54,10.48,,17.6,17.76,35.33,,,17.78,14.35,42.14,174.19,37.32,12.35
2016-11-17,4.18,18.91,68.79,50.49,13.53,18.17,24.92,36.76,23.57,24.24,11.36,42.71,32.23,13.58,25.68,42.7,12.37,19.14,24.29,,18.28,,42.32,15.28,28.63,15.83,28.8,,41.18,29.83,24.06,27.07,,11.58,18.16,16.93,10.39,,17.62,17.61,35.43,,,17.35,14.29,41.57,170.45,36.94,12.16
2016-11-18,4.27,18.72,70.41,49.93,13.51,18.35,25.13,37.06,23.45,24.77,11.49,42.24,32.54,13.58,25.74,44.23,12.35,19.23,23.92,,18.66,,41.86,15.11,28.67,15.67,28.35,,41.34,29.82,24.45,27.21,,12.14,18.29,16.84,10.49,,17.51,17.34,36.47,,,17.25,14.4,39.91,167.97,37.57,12.13
2016-11-21,4.17,18.28,67.55,49.48,13.29,17.99,24.3,35.11,22.92,24.43,11.33,42.12,32.2,13.31,25.1,41.33,11.88,19.09,23.67,,18.6,,41.59,14.92,27.56,15.52,27.89,,40.46,29.33,23.66,26.31,,11.82,18.35,16.24,10.54,,16.34,17.27,36.55,,,17.32,14.46,40.01,164.46,36.79,12.25
2016-11-22,4.15,18.64,69.37,49.9,13.43,18.52,24.78,36.2,23.31,24.79,11.46,42.29,32.52,13.43,24.99,41.92,12.15,19.19,23.66,,19.05,,42.75,15.0,27.88,15.57,28.13,,40.83,28.93,24.05,27.12,,11.76,18.47,16.12,10.64,,16.34,17.2,36.52,,,17.34,14.66,40.38,166.08,37.9,12.49
2016-11-23,4.2,18.85,70.06,51.79,13.71,18.53,25.03,35.88,23.2,24.51,11.34,43.19,32.65,13.46,25.05,42.54,12.25,19.22,23.4,,19.15,,43.36,15.13,27.71,15.67,27.95,,40.64,29.53,23.51,26.82,,12.2,18.6,15.94,10.72,,16.42,17.76,37.13,,,17.51,14.65,41.12,164.86,38.23,12.45
2016-11-24,4.09,18.42,72.55,51.46,13.36,18.75,25.19,34.63,23.28,24.66,11.41,42.82,32.7,13.3,24.91,41.32,12.22,19.33,23.02,,19.4,,43.03,14.81,27.18,15.84,27.81,,39.37,29.37,22.95,26.54,,11.98,18.43,16.24,10.49,,16.62,18.17,36.13,,,17.77,14.83,40.47,163.96,38.58,12.5
2016-11-25,4.22,18.95,70.79,51.98,13.45,18.62,25.36,37.04,23.4,24.55,11.43,43.1,33.38,13.47,25.37,41.04,12.42,20.19,23.49,,19.36,,43.46,14.85,27.93,16.65,28.46,,39.9,29.82,23.14,26.78,,12.32,18.44,16.55,10.56,,16.57,19.05,37.81,,,18.68,15.76,41.6,163.65,38.73,12.89
2016-11-28,4.35,19.5,72.8,51.46,13.5,18.79,25.12,37.1,24.84,26.0,11.65,43.23,33.7,13.5,25.4,41.03,12.67,20.29,23.39,,19.74,,43.68,14.58,27.33,16.69,29.07,,39.8,29.52,22.93,26.89,,12.54,18.88,16.72,10.48,,16.1,19.34,37.86,,,18.53,15.83,40.34,163.47,38.81,12.78
2016-11-29,4.41,19.79,72.12,52.7,13.26,18.98,25.09,38.28,25.23,26.5,11.51,43.73,33.62,13.65,25.53,43.22,12.81,20.27,23.28,,20.1,,43.42,14.59,27.58,16.56,28.74,,39.54,29.43,23.39,27.96,,12.44,18.93,16.62,10.6,,16.04,18.94,37.4,,,18.35,15.65,41.3,163.92,39.16,12.9
2016-11-30,4.52,19.86,70.35,53.32,13.41,19.13,25.53,38.81,25.8,26.47,11.52,44.13,33.47,13.66,25.6,43.88,13.13,20.24,23.69,,20.12,,44.0,15.16,28.28,16.61,28.92,,40.08,30.09,23.37,28.94,,12.45,19.2,16.84,10.52,,16.4,18.85,37.58,,,18.48,15.69,42.57,162.39,39.91,12.9
2016-12-01,4.46,19.66,71.05,51.63,13.3,19.2,25.1,38.57,25.71,25.95,11.25,43.7,33.56,13.56,25.93,45.06,13.17,20.22,23.64,,20.28,,44.22,14.8,28.12,16.61,29.05,,39.52,30.21,22.88,28.86,,12.36,19.42,16.17,10.6,,16.23,18.79,38.19,,,18.38,15.36,42.75,160.99,39.54,12.99
2016-12-02,4.52,19.01,70.51,49.74,13.13,19.25,25.43,37.41,25.44,25.99,10.88,43.32,33.74,13.54,25.46,46.19,13.16,19.98,23.48,,20.23,,43.35,14.82,27.49,16.43,28.43,,38.38,29.63,22.59,27.85,,12.34,19.36,16.13,10.57,,16.13,18.66,38.13,,,18.04,15.31,41.21,160.27,39.71,12.77
2016-12-05,4.62,19.21,70.57,51.55,13.15,19.53,25.89,38.07,25.67,26.65,10.8,44.62,33.85,13.52,25.37,46.17,13.15,19.97,23.62,,20.49,,44.05,14.9,28.2,16.38,28.93,,38.72,29.51,23.3,28.59,,12.4,19.63,16.24,10.56,,16.31,18.68,37.75,,,17.75,14.95,42.88,179.73,39.68,12.67
2016-12-06,4.63,19.44,71.69,51.36,13.01,19.47,25.61,37.89,26.12,26.82,10.96,43.72,33.95,13.53,25.59,45.58,13.19,19.66,23.59,,20.32,,43.59,14.9,28.17,16.46,28.64,,38.94,29.64,23.18,28.22,,12.45,19.86,16.05,10.68,,16.45,19.19,37.38,,,17.72,15.05,42.57,178.69,39.89,12.7
2016-12-07,4.64,19.83,72.17,51.25,12.76,19.23,25.25,37.6,26.15,26.76,11.3,43.58,33.72,13.51,25.49,47.46,13.22,19.77,23.33,,20.52,,43.47,14.77,28.0,16.46,28.27,,38.96,29.46,23.31,28.12,,12.45,19.75,16.01,10.62,,16.23,18.72,35.15,,,17.49,14.73,42.66,178.56,39.51,12.57
2016-12-08,4.69,20.52,72.05,51.47,12.82,19.8,25.58,38.46,26.54,27.12,11.41,44.22,34.42,13.82,25.71,47.19,13.49,20.01,23.69,,21.08,,43.95,15.0,28.58,16.77,29.02,,39.72,29.74,23.85,28.76,,12.44,20.16,16.29,10.84,,16.5,18.96,35.77,,,17.83,15.0,42.97,183.51,39.79,12.72
2016-12-09,4.74,20.42,72.11,51.77,13.03,19.38,25.59,37.82,27.05,27.08,11.35,44.02,34.19,13.57,25.51,46.37,13.25,20.22,23.66,,20.83,,44.06,15.33,28.96,16.85,29.38,,39.54,29.64,23.44,28.77,,12.52,20.39,16.19,10.93,,16.93,18.54,35.63,,,17.82,15.26,42.97,182.66,39.52,12.71
2016-12-12,4.72,20.11,72.19,50.04,12.7,18.92,25.41,35.59,27.0,26.85,10.94,43.32,33.95,13.51,25.2,45.02,13.0,20.14,23.39,,20.42,,43.41,15.12,28.24,16.64,28.9,,38.72,29.7,22.99,28.27,,12.63,20.7,16.21,10.92,,16.74,18.09,35.81,,,17.93,15.18,42.33,180.0,38.34,12.58
2016-12-13,4.71,20.44,72.85,49.85,12.93,18.95,24.55,35.31,26.42,26.92,11.24,42.76,34.19,13.54,25.36,45.33,12.83,20.16,23.43,,20.41,,43.33,15.1,28.36,16.86,29.32,,38.78,29.93,23.03,28.37,,12.58,20.74,16.26,11.05,,16.9,17.59,36.23,,,17.87,15.67,42.11,182.21,37.28,12.86
2016-12-14,4.71,20.29,72.87,50.27,13.33,18.87,23.7,35.81,25.55,26.31,11.1,42.81,33.55,12.93,25.2,44.25,12.83,20.66,23.22,,20.08,,42.85,14.88,27.89,17.03,29.01,,38.61,29.59,23.15,28.25,,12.48,20.29,15.97,11.26,,16.69,17.52,35.91,,,17.92,15.42,42.39,178.15,36.71,12.93
2016-12-15,4.84,20.32,71.07,49.64,13.64,19.03,23.15,36.03,25.81,25.97,11.01,42.49,33.26,12.84,24.88,43.67,12.54,20.95,23.23,,20.14,,42.55,14.86,28.13,16.9,28.58,,38.45,29.52,23.4,28.31,,12.23,20.58,16.09,11.19,,16.85,17.76,34.41,,,18.34,15.44,41.49,178.02,36.15,12.93
2016-12-16,4.88,20.03,71.56,49.47,13.49,18.95,24.17,35.9,25.91,25.3,10.93,42.13,33.44,12.76,24.88,44.16,12.33,20.66,23.35,,19.88,,42.59,14.6,28.17,17.12,28.16,,38.15,29.6,23.29,28.51,,12.21,20.11,16.13,11.23,,16.81,17.68,34.27,,,18.53,15.43,42.33,178.87,35.19,12.86
2016-12-19,4.85,19.76,70.37,48.29,13.34,18.83,23.34,34.72,25.81,24.92,10.94,42.19,33.62,12.72,24.57,43.84,12.43,20.76,23.24,,19.75,,42.22,14.68,28.23,17.11,28.24,,38.18,29.26,23.22,28.11,,12.2,20.08,16.16,11.29,,16.59,17.28,33.47,,,18.58,15.31,41.69,179.91,34.42,12.86
2016-12-20,4.8,19.47,69.44,47.59,13.17,18.43,23.01,34.0,25.32,24.68,10.95,41.79,33.26,12.86,24.39,42.94,12.5,20.9,23.34,,19.44,,41.78,14.37,27.89,17.24,28.61,,38.11,29.49,23.25,28.07,,12.35,19.93,15.97,11.24,,16.16,16.9,33.24,,,18.99,15.42,41.84,176.8,34.83,12.94
2016-12-21,4.88,19.6,69.44,47.58,13.06,18.42,22.71,33.27,25.35,24.61,10.98,41.44,33.24,12.93,24.31,43.24,12.5,20.66,23.3,,19.21,,41.54,14.46,28.27,17.06,28.15,,38.19,29.2,23.48,28.23,,12.49,20.09,16.08,11.3,,16.21,16.87,32.53,,,18.79,15.34,42.07,176.62,35.35,12.83
2016-12-22,4.76,18.84,68.23,47.84,12.77,18.27,21.78,32.3,25.0,23.84,10.92,40.9,33.16,12.73,24.12,43.24,12.35,20.57,23.17,,19.06,,41.03,14.44,27.6,16.77,28.31,,37.83,28.6,23.35,27.94,,12.25,19.43,15.95,11.19,,15.86,16.5,32.25,,,18.74,15.33,40.76,173.96,34.81,12.81
2016-12-23,4.74,18.79,66.89,48.05,12.5,18.66,22.38,34.13,24.83,24.11,10.92,41.2,34.39,12.74,24.01,42.46,12.5,19.98,23.43,,19.32,,41.16,14.38,27.63,16.83,27.95,,37.76,29.1,23.11,28.56,,12.29,19.24,16.0,11.24,,15.82,16.75,33.01,,,18.58,15.11,41.36,176.71,34.41,12.72
2016-12-26,4.63,18.58,66.27,47.71,12.33,18.53,22.36,34.18,24.32,24.15,10.77,40.85,32.78,12.62,23.91,41.15,12.29,19.9,23.2,,19.12,,41.8,14.17,27.6,16.74,27.99,,37.72,29.1,22.66,28.4,,12.21,18.84,15.69,11.13,,15.5,16.37,32.36,,,18.62,14.99,40.51,176.58,34.21,12.65
2016-12-27,4.71,19.08,67.16,48.16,12.49,18.77,23.43,34.17,24.6,24.44,11.01,41.14,33.29,12.79,24.3,42.02,12.24,20.26,23.4,,19.29,,42.06,14.48,27.67,17.01,29.12,,37.78,29.5,23.02,28.71,,12.24,18.97,15.89,11.31,,15.79,16.85,32.88,,,18.86,15.14,41.63,180.14,34.96,12.9
2016-12-28,4.7,19.19,67.98,48.14,12.56,18.76,23.92,34.61,24.37,24.43,11.0,41.32,33.22,13.07,24.58,42.39,12.23,20.32,23.44,,19.08,,42.25,14.38,28.16,17.0,29.29,,37.83,29.37,23.16,28.75,,12.27,18.93,15.8,11.15,,15.73,16.98,32.89,,,18.78,15.33,41.35,181.44,34.99,13.02
2016-12-29,4.85,18.92,68.28,48.38,12.68,18.89,24.53,35.16,24.52,24.71,11.44,41.96,33.36,13.22,24.55,43.62,12.72,20.63,23.8,,19.3,,42.67,14.34,28.77,16.9,29.36,,37.85,29.14,23.17,29.21,,12.48,19.1,15.8,11.32,,15.72,17.34,32.54,,,19.09,15.61,42.23,180.68,35.62,13.1
2016-12-30,5.08,19.19,69.45,48.99,12.84,18.75,24.72,35.54,24.66,24.93,11.36,42.0,33.6,13.28,24.5,44.25,13.01,20.84,23.82,,19.34,,43.08,14.58,28.83,17.21,30.06,,38.18,29.35,23.37,29.23,,12.57,19.08,16.1,11.5,,15.89,17.79,33.35,,,19.21,15.81,43.0,180.54,35.99,13.16
2017-01-02,5.11,19.57,69.99,49.73,12.78,18.51,25.19,36.71,24.48,25.37,11.45,42.0,33.43,13.28,24.69,45.72,13.17,20.86,23.64,,19.26,,43.03,14.39,28.3,17.05,29.98,,37.92,29.58,24.26,30.04,,12.58,19.17,16.12,11.53,,15.47,18.43,33.57,,,19.17,15.78,43.94,181.8,37.33,13.08
2017-01-03,5.08,19.58,70.95,49.29,12.99,18.66,25.76,37.3,25.52,24.83,11.63,41.8,33.88,13.51,24.6,45.67,13.11,21.03,23.5,,18.98,,43.27,14.53,28.64,16.93,30.27,,37.76,29.75,24.11,30.27,,12.63,19.19,16.5,11.58,,15.55,18.61,33.67,,,19.23,15.9,45.81,181.08,36.84,12.95
2017-01-04,5.16,19.65,71.86,49.84,12.93,19.12,25.28,36.79,25.68,25.6,11.72,41.51,33.56,13.55,24.75,45.05,13.08,21.57,23.41,,19.1,,42.84,14.34,28.63,16.99,30.54,,36.9,29.95,24.1,30.23,,12.58,19.42,16.39,11.34,,15.42,19.0,33.74,,,19.32,16.19,47.32,180.09,36.56,13.19
2017-01-05,5.25,20.55,71.06,50.38,13.07,19.4,25.78,37.96,25.67,26.19,12.03,41.7,34.25,13.65,25.11,45.31,13.06,21.27,23.42,,19.52,,43.44,14.69,29.34,16.96,30.7,,37.08,30.29,24.21,30.96,,12.59,19.91,16.75,11.45,,15.58,19.07,34.06,,,18.95,15.79,47.11,180.5,37.46,13.32
2017-01-06,5.22,20.45,70.42,51.1,12.99,19.29,25.44,37.07,25.31,26.08,11.89,42.13,34.43,13.55,25.29,46.11,12.9,20.5,23.57,,19.5,,43.47,14.74,29.77,16.56,30.19,,38.03,30.26,24.07,30.86,,12.52,20.19,16.57,11.42,,15.61,19.34,33.92,,,18.52,15.19,46.74,180.18,36.8,13.03
2017-01-09,5.23,20.35,70.08,50.03,12.92,19.4,25.56,37.06,26.07,25.93,11.68,42.17,34.06,13.28,24.5,46.68,12.95,21.11,23.6,,19.27,,43.33,14.77,30.17,16.53,30.59,,37.63,30.04,23.75,31.09,,12.44,19.74,16.37,11.45,,15.69,19.37,33.46,,,18.7,15.31,46.66,180.59,36.45,13.09
2017-01-10,5.32,21.01,70.45,50.78,12.77,19.53,25.71,37.96,27.11,26.11,11.81,41.92,33.96,13.31,24.35,46.69,12.79,21.09,23.98,,19.44,,43.3,14.86,30.2,16.53,30.97,,37.81,30.19,23.93,31.18,,12.39,19.79,16.37,11.58,,15.77,19.58,33.8,,,18.8,15.31,47.56,179.14,36.32,13.22
2017-01-11,5.37,21.13,70.59,51.38,12.95,19.37,25.78,37.81,27.39,26.32,11.82,43.42,34.08,14.03,24.36,47.01,12.94,20.98,24.37,,19.6,,43.87,15.12,32.11,16.5,30.8,,38.64,30.73,24.3,31.66,,12.55,19.71,16.66,11.54,,16.01,20.13,34.31,,,18.87,15.33,47.47,179.32,37.13,13.21
2017-01-12,5.32,20.93,70.98,51.32,12.99,19.5,25.78,37.6,27.81,26.25,11.79,42.9,34.63,13.86,24.09,46.33,12.9,21.34,24.39,,19.6,,43.06,15.32,31.74,17.03,30.44,,38.62,31.54,23.93,31.75,,13.26,19.9,17.38,11.51,,15.95,19.65,34.13,,,19.03,15.56,47.86,177.43,37.13,13.4
2017-01-13,5.21,21.02,69.89,51.31,13.49,19.3,25.79,37.98,27.41,26.12,11.76,42.78,34.46,13.94,23.86,46.26,12.76,21.41,24.34,,19.36,,43.17,15.31,31.63,16.62,31.06,,38.61,31.3,24.02,31.32,,13.05,20.07,17.3,11.59,,15.93,19.91,34.57,,,18.26,15.8,47.15,192.79,36.76,13.44
2017-01-16,5.3,21.49,69.25,51.42,13.62,19.39,25.73,38.72,27.43,25.99,11.95,43.16,34.78,13.89,23.9,45.35,12.89,20.91,24.64,,19.65,,43.14,15.38,31.68,16.27,30.95,,38.79,31.39,23.89,31.2,,13.02,19.78,17.5,11.44,,16.24,20.02,34.07,,,18.34,15.76,47.74,191.94,36.99,13.45
2017-01-17,5.24,21.08,68.69,52.78,13.9,19.44,25.79,38.58,27.16,25.98,11.89,43.85,34.69,13.59,23.83,45.36,12.75,21.09,24.46,,19.91,,43.83,15.33,31.59,16.27,31.34,,38.51,31.46,23.76,31.15,,13.41,19.42,17.35,11.07,,16.25,19.91,34.39,,,18.5,15.74,47.36,190.63,37.43,13.38
2017-01-18,5.26,20.86,69.13,52.96,13.94,19.24,26.02,39.26,27.11,25.6,11.72,44.99,34.31,13.67,23.6,45.57,13.05,21.25,24.54,,19.61,,45.1,15.33,31.95,16.19,31.21,,38.79,31.6,23.96,31.24,,13.18,19.74,17.41,10.97,,16.4,19.75,34.41,,,18.64,15.64,48.29,190.99,38.78,13.4
2017-01-19,5.35,21.11,69.44,52.92,13.81,19.2,26.94,39.08,26.72,25.86,12.05,45.23,34.28,13.61,23.54,46.32,13.04,21.25,24.41,,19.72,,44.85,15.4,31.76,16.32,31.62,,38.63,31.54,23.88,31.42,,13.29,20.02,17.71,10.98,,16.41,19.65,34.06,,,18.6,15.57,49.04,189.82,38.33,13.29
2017-01-20,5.14,20.31,67.96,53.17,12.86,19.25,26.17,38.3,26.45,26.14,11.89,44.79,34.12,13.44,23.6,46.25,13.02,21.12,24.41,,19.39,,44.86,15.04,31.75,16.16,31.77,,38.36,30.78,23.51,31.15,,13.01,19.67,17.5,10.9,,15.94,19.01,33.96,,,18.56,15.16,47.46,186.26,38.45,13.26
2017-01-23,5.19,20.46,67.62,53.03,12.7,19.28,26.16,39.23,27.15,26.07,12.11,45.01,34.01,13.43,23.41,46.15,13.33,21.58,24.58,,19.68,,44.96,14.71,32.04,16.22,32.3,,38.87,30.32,23.45,31.32,,12.94,19.93,17.57,10.8,,16.14,19.18,33.54,,,18.73,15.19,47.89,189.23,39.07,13.31
2017-01-24,5.29,20.95,69.12,53.52,12.88,19.94,26.72,39.23,27.25,25.81,12.2,45.81,34.25,13.7,23.81,46.68,13.75,21.37,25.03,,19.92,,44.86,14.68,32.57,16.1,32.33,,39.44,30.89,24.08,31.53,,13.15,20.1,17.84,10.92,,16.18,19.66,33.95,,,18.82,15.2,47.94,221.53,40.5,13.36
2017-01-25,5.31,21.78,71.92,53.75,13.23,20.3,27.07,42.19,27.16,25.39,12.72,45.62,34.59,14.04,23.99,46.66,14.0,21.18,25.49,,20.64,,45.32,14.84,32.93,15.95,33.03,,42.19,31.54,24.53,31.89,,13.08,20.43,17.82,10.81,,16.46,19.83,33.66,,,19.11,15.06,48.97,228.92,40.76,13.14
2017-01-27,6.15,21.73,72.55,53.3,13.49,20.34,27.07,42.02,27.63,26.41,12.6,45.15,34.27,14.07,23.98,47.66,14.05,21.25,25.51,,20.44,,44.63,15.53,32.61,16.04,32.02,,41.65,31.33,24.69,32.51,,13.55,20.39,17.95,10.89,,16.92,20.04,33.91,,,19.14,15.11,49.05,219.77,40.82,12.91
2017-01-30,6.13,21.63,72.96,53.5,13.47,20.13,27.37,44.51,28.42,28.19,12.6,45.78,34.39,13.93,24.16,47.16,14.62,21.15,25.37,,20.3,,44.5,15.46,32.26,16.17,31.86,,41.15,31.39,24.57,32.39,,13.41,20.12,18.05,11.1,,16.76,20.38,34.13,,,18.94,15.25,48.88,218.38,40.91,12.92
2017-01-31,5.78,20.97,72.4,53.36,13.3,20.19,27.72,43.75,27.61,28.4,12.19,45.55,33.98,13.69,24.17,46.74,13.73,20.42,25.41,,20.16,,44.6,15.36,32.58,15.81,32.11,,41.07,31.47,24.46,32.39,,13.15,20.19,18.18,11.11,,16.53,19.9,33.43,,,18.1,14.62,47.64,215.09,40.91,12.7
2017-02-01,6.03,21.77,72.71,54.48,13.57,20.34,28.42,44.99,28.12,28.15,12.39,47.07,33.8,13.86,24.03,48.77,14.17,20.49,25.78,,20.89,,44.53,16.05,34.03,15.61,33.55,,41.22,32.42,25.69,33.96,,13.04,19.96,18.06,11.15,,17.19,20.42,33.12,,,17.6,14.54,48.68,215.63,41.86,12.65
2017-02-02,6.24,21.74,72.41,54.37,13.77,20.0,29.57,44.48,27.72,28.82,12.55,47.02,34.52,14.19,24.8,48.26,14.36,20.82,25.65,,20.52,,44.07,16.32,33.41,15.94,34.13,,40.87,32.13,24.95,33.76,,13.17,20.02,17.9,11.09,,17.35,20.23,33.95,,,17.93,14.91,51.22,226.58,41.21,12.64
2017-02-03,6.28,21.7,74.46,54.2,14.0,20.01,29.21,44.19,27.69,28.86,12.49,47.01,35.91,14.44,25.18,47.46,14.24,20.92,25.89,,20.43,,44.3,16.08,33.91,15.94,33.97,,40.6,32.22,24.87,33.61,,13.12,20.03,17.7,10.98,,17.62,20.09,34.26,,,18.13,15.54,49.97,226.22,41.39,12.7
2017-02-06,6.45,22.1,74.57,54.56,14.22,19.95,31.78,45.3,27.56,28.97,12.61,47.8,35.53,14.39,24.79,48.34,14.26,20.75,25.95,,20.79,,44.87,16.58,34.27,15.93,34.44,,40.67,32.28,24.97,33.79,,13.25,19.84,17.65,11.07,,17.59,20.1,35.74,,,18.19,15.44,51.45,220.72,41.58,12.79
2017-02-07,6.1,21.7,73.98,54.94,14.08,19.73,31.52,44.77,28.06,28.8,12.82,47.01,35.3,13.95,24.54,48.27,14.33,20.54,25.81,,20.72,,44.59,16.45,34.46,16.05,34.47,,41.03,32.64,24.83,34.14,,13.2,19.27,17.54,10.96,,17.64,19.79,35.45,,,18.23,15.23,51.77,231.89,40.93,12.72
