date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BEL,BHARTIARTL,CIPLA,COALINDIA,DRREDDY,EICHERMOT,ETERNAL,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HINDALCO,HINDUNILVR,ICICIBANK,INDIGO,INFY,ITC,JIOFIN,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,MAXHEALTH,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATASTEEL,TCS,TECHM,TITAN,TMPV,TRENT,ULTRACEMCO,WIPRO
2020-10-19,316.95,347.55,2212.1,2070.1,492.95,2980.0,598.11,326.72,30.02,390.37,764.0,114.7,1011.63,2198.15,,770.09,844.75,601.78,570.5,182.7,2177.8,417.1,1366.3,1125.9,162.01,,313.5,275.34,902.9,597.45,6851.95,108.6,804.66,81.65,69.3,89.86,1004.32,798.3,204.0,131.55,483.65,475.85,39.55,2711.55,824.15,1228.8,128.25,646.5,4514.6,171.6
2020-10-20,321.9,348.95,2212.25,2118.5,493.95,3004.2,595.18,326.21,29.98,397.54,764.3,113.65,1014.23,2194.45,,774.12,879.65,611.97,571.0,180.8,2173.1,414.6,1373.35,1137.5,161.24,,318.7,273.76,917.3,602.25,6844.6,106.95,812.63,80.65,67.4,88.43,994.95,800.75,203.05,131.73,486.35,477.9,39.24,2739.0,849.85,1233.5,129.65,640.4,4544.35,173.38
2020-10-21,312.0,355.35,2149.5,2114.3,501.45,3018.0,590.41,323.29,30.8,411.28,767.1,115.1,1009.35,2181.35,,788.61,871.05,623.35,562.7,185.95,2163.15,420.3,1365.4,1148.35,161.43,,322.95,278.66,924.45,600.85,6861.85,106.2,801.54,82.3,67.8,92.11,980.5,785.35,203.75,133.19,490.2,465.3,40.4,2675.4,845.9,1244.7,130.25,634.8,4629.1,171.73
2020-10-22,311.5,358.35,2101.7,2099.9,510.3,3006.2,587.34,331.45,31.03,422.71,757.5,115.8,1004.4,2159.45,,788.51,866.25,616.65,561.1,184.45,2179.35,412.9,1356.25,1129.05,162.3,,325.5,278.61,936.3,604.35,6811.55,105.65,795.47,84.65,68.85,92.87,972.36,780.8,203.3,140.02,485.55,466.2,40.97,2671.15,837.45,1229.45,133.5,641.5,4614.55,172.23
2020-10-23,315.45,364.35,2075.0,2120.25,507.2,3082.25,583.16,331.69,30.87,426.39,757.55,117.7,1003.65,2181.9,,782.09,852.45,617.9,564.5,182.25,2143.85,416.95,1372.45,1122.5,164.42,,321.25,276.61,941.25,625.15,7103.25,105.3,793.27,86.25,69.0,95.71,975.17,770.7,202.8,142.01,484.5,472.8,42.35,2686.8,848.25,1241.7,137.0,636.15,4504.55,171.2
2020-10-26,307.4,363.7,2052.3,2080.45,493.35,2895.15,570.09,329.39,29.98,426.05,747.15,114.55,995.62,2108.1,,776.91,847.8,605.45,578.65,172.4,2166.75,404.45,1351.95,1112.45,162.3,,308.3,283.38,951.75,597.15,7054.8,105.2,812.97,85.95,68.2,96.78,936.43,778.85,196.7,138.0,474.5,476.95,40.84,2688.2,819.25,1215.5,133.7,635.55,4485.4,169.9
2020-10-27,314.05,364.4,2118.65,2197.8,508.1,2947.35,566.72,345.33,29.9,425.36,770.25,113.95,1019.88,2118.25,,776.01,847.25,616.55,587.3,174.45,2176.7,409.95,1326.7,1090.85,161.0,,308.95,317.53,981.95,597.15,7158.4,106.05,861.49,89.45,66.85,97.59,938.92,774.45,194.65,147.43,470.45,498.75,41.1,2630.15,828.65,1231.8,135.65,682.25,4566.95,167.02
2020-10-28,318.85,353.65,2079.3,2159.55,504.7,2944.05,564.23,337.08,29.42,443.52,765.25,112.7,990.2,2135.0,,774.17,829.6,604.8,586.15,170.45,2164.35,396.05,1293.7,1076.55,159.36,,305.85,310.27,982.85,604.15,7186.05,104.55,855.96,88.1,66.35,97.23,928.28,771.0,190.45,142.44,463.4,492.85,40.23,2622.2,804.3,1217.0,134.8,682.6,4469.3,167.82
2020-10-29,328.9,342.7,2085.85,2225.45,493.85,2925.35,562.4,338.01,28.88,442.49,762.3,110.85,988.39,2136.85,,767.15,840.05,593.6,586.1,167.9,2122.1,399.9,1330.9,1074.85,157.77,,306.8,314.18,934.5,591.95,7117.7,103.65,843.53,86.5,64.4,96.53,935.41,761.5,188.7,139.82,456.35,492.0,40.14,2632.65,804.25,1178.2,131.9,671.65,4576.8,168.73
2020-10-30,339.7,359.85,2119.45,2211.5,492.5,2886.9,557.35,330.9,29.0,425.76,754.5,114.2,977.73,2085.6,,775.27,841.95,591.78,589.75,170.65,2071.3,392.6,1309.5,1060.6,159.12,,309.0,309.48,929.5,594.0,6965.15,106.55,858.08,87.6,64.9,96.19,948.15,769.15,189.25,138.69,465.75,492.85,41.06,2664.85,813.3,1165.75,132.65,659.55,4574.05,170.35
2020-11-02,341.1,356.9,2069.3,2172.85,522.65,2843.7,570.15,341.98,29.55,448.97,751.25,115.7,971.73,2029.65,,784.73,822.4,607.62,587.5,170.75,2072.0,417.45,1311.2,1072.3,160.57,,309.35,316.14,929.3,596.05,6868.35,107.15,855.75,89.2,65.7,97.34,866.44,766.05,196.05,150.81,469.4,493.75,40.28,2604.6,814.65,1168.5,132.85,674.7,4550.8,167.4
2020-11-03,344.8,353.65,2111.35,2154.65,534.15,2914.85,574.36,349.08,29.8,446.22,759.3,116.5,975.47,2095.0,,788.02,814.05,623.97,599.05,179.75,2055.7,443.85,1370.25,1062.55,163.79,,314.75,318.72,947.75,595.8,6913.35,107.8,844.62,85.95,66.3,101.22,853.96,788.9,204.75,152.57,485.6,489.5,40.69,2633.6,808.1,1199.95,134.1,654.75,4549.55,167.82
2020-11-04,351.85,361.1,2103.6,2169.45,525.15,2926.1,581.18,356.14,29.63,444.7,781.15,114.8,987.12,2097.4,,780.0,815.15,628.7,594.25,176.5,2060.05,437.05,1341.45,1093.95,163.5,,317.85,326.14,939.85,596.8,6954.05,113.2,849.85,85.1,66.45,99.62,882.94,791.0,207.0,157.79,504.65,492.75,40.39,2653.15,826.85,1215.65,135.9,668.5,4531.6,171.48
2020-11-05,352.75,368.65,2122.6,2238.3,539.3,2949.3,605.52,373.69,30.97,448.87,793.5,119.85,991.7,2119.8,,801.21,842.9,634.6,592.05,187.35,2102.35,438.5,1417.55,1104.0,168.27,,327.7,335.09,958.1,602.1,7092.8,114.55,861.07,86.8,67.6,100.72,902.23,805.0,218.65,163.08,512.5,506.45,42.55,2685.7,840.7,1242.1,137.65,679.65,4617.9,172.7
2020-11-06,352.1,371.1,2085.9,2209.05,541.75,2977.4,628.65,378.08,30.82,441.61,789.95,121.8,980.59,2139.05,,791.2,850.1,653.83,590.6,188.15,2094.15,442.8,1423.15,1112.75,167.5,,326.45,343.61,960.75,613.6,6907.6,114.5,850.33,87.3,68.0,100.38,936.45,801.25,219.2,169.28,509.15,504.2,42.65,2707.45,851.15,1253.5,139.0,674.2,4556.0,172.88
2020-11-09,357.9,367.05,2084.4,2225.2,565.05,3001.95,628.34,386.5,31.02,463.11,763.2,121.75,975.93,2192.85,,789.01,855.0,670.28,592.85,194.7,2132.55,462.7,1491.05,1136.55,166.39,,333.1,345.63,965.85,616.35,6872.15,120.0,866.6,89.45,68.45,103.53,946.4,808.15,219.5,167.06,510.15,509.85,43.83,2726.6,872.75,1285.05,141.0,681.25,4625.25,175.98
2020-11-10,359.5,366.75,2033.4,2199.75,583.6,2997.5,668.77,420.86,31.8,457.8,717.3,124.8,939.6,2234.85,,786.37,809.7,696.83,609.65,192.35,2136.6,483.85,1627.55,1091.05,171.74,,334.8,350.59,1033.7,619.95,6793.45,115.25,830.24,91.5,70.75,104.57,962.02,829.4,231.7,171.55,490.9,498.4,44.19,2649.6,821.3,1305.4,146.0,698.15,4719.55,171.15
2020-11-11,360.1,371.6,2195.35,2181.7,608.65,3023.1,694.48,426.88,31.9,469.78,742.35,125.85,976.43,2326.7,,799.92,826.05,694.97,623.45,204.05,2131.15,486.55,1619.5,1122.5,178.43,,342.75,361.57,1059.45,633.2,6857.35,121.2,834.88,92.9,72.35,106.68,921.71,839.55,234.2,176.63,506.05,503.45,47.4,2687.8,837.5,1274.7,150.95,702.95,4823.8,173.38
2020-11-12,365.55,368.05,2110.45,2171.8,599.7,3017.45,702.62,429.83,31.42,471.01,739.7,122.1,965.37,2350.75,,823.67,824.7,685.85,630.4,208.6,2192.1,476.7,1631.05,1117.75,181.03,,338.0,350.95,1073.2,632.7,6836.85,118.15,835.93,90.8,71.55,106.59,913.77,837.75,226.8,172.23,509.25,508.75,47.31,2671.05,843.25,1278.1,151.2,725.95,4846.1,172.77
2020-11-13,368.6,365.5,2265.8,2179.95,610.35,3040.75,726.11,437.61,32.23,466.98,744.65,125.9,971.38,2514.6,,838.02,828.1,679.4,627.5,210.55,2185.35,485.55,1616.4,1124.2,180.16,,343.2,352.66,1051.5,629.85,6809.25,122.2,841.28,91.45,72.15,106.23,921.34,831.85,229.45,175.21,508.45,513.25,48.65,2656.85,838.85,1288.45,146.35,751.45,4899.75,172.07
2020-11-14,371.25,366.1,2284.65,2184.6,613.15,3041.9,733.55,437.48,32.2,472.63,745.75,127.1,974.41,2540.55,,835.28,830.5,684.85,636.1,209.3,2187.7,486.9,1614.95,1133.45,181.61,,341.95,354.11,1059.2,631.35,6852.25,122.25,841.91,90.9,72.65,105.75,924.06,840.45,229.65,174.46,514.0,516.15,49.22,2670.35,840.15,1286.8,148.85,753.8,4908.2,172.73
2020-11-17,394.3,379.65,2307.35,2187.65,628.8,3045.15,736.53,448.8,32.05,475.62,742.55,128.7,956.83,2541.7,,839.56,815.0,704.22,670.05,213.55,2177.6,486.4,1643.7,1123.7,180.4,,340.95,359.33,1080.9,637.25,6981.45,121.7,849.14,88.7,71.3,105.08,919.88,863.15,240.2,172.2,518.4,518.3,52.27,2666.05,845.25,1301.95,158.0,743.75,4909.05,174.35
2020-11-18,394.5,391.1,2288.7,2195.75,636.3,3037.9,778.99,465.38,32.18,469.58,742.95,128.25,940.76,2614.15,,845.59,814.3,704.35,664.8,219.35,2132.1,497.65,1702.0,1110.55,177.22,,342.6,366.12,1148.15,705.75,7054.3,119.95,843.63,88.3,71.95,104.29,917.09,857.95,252.0,185.06,513.0,516.9,51.72,2626.65,836.1,1280.1,173.5,763.25,4927.5,172.65
2020-11-19,385.75,381.9,2299.05,2161.7,611.5,3034.25,782.34,453.65,34.37,459.92,742.1,122.05,941.54,2551.25,,833.44,804.55,687.17,646.05,213.85,2130.75,478.75,1687.95,1096.75,180.93,,331.2,365.27,1134.25,703.9,6963.3,121.05,846.71,89.8,72.15,106.76,910.61,846.75,239.75,182.36,507.35,515.6,52.36,2636.9,822.9,1292.45,167.95,746.15,4778.0,171.3
2020-11-20,388.3,375.85,2349.6,2166.55,607.85,3058.55,854.26,471.58,36.12,474.79,739.9,121.45,934.19,2590.65,,852.61,819.25,701.83,663.9,215.55,2120.25,480.2,1679.7,1103.35,184.59,,336.15,377.88,1132.3,715.6,6965.85,123.9,873.02,91.8,71.65,107.92,876.62,845.45,242.75,186.78,503.25,519.05,53.29,2660.25,837.55,1365.15,169.1,759.75,4862.55,173.15
2020-11-23,409.05,375.15,2375.35,2186.25,595.6,3077.75,877.43,481.14,35.33,468.45,746.3,122.75,965.75,2597.35,,851.22,839.2,697.3,661.3,218.05,2129.4,468.25,1669.55,1139.85,183.77,,337.75,379.57,1125.85,705.45,6987.75,126.3,889.32,93.65,76.5,109.55,900.25,831.6,238.7,194.93,512.85,521.65,54.31,2724.25,865.75,1347.6,170.7,786.7,4889.5,177.93
2020-11-24,407.2,392.25,2313.35,2207.9,619.65,3095.7,885.97,481.07,35.9,465.51,748.45,123.25,983.1,2693.3,,849.87,840.5,719.1,664.15,226.0,2157.35,478.2,1656.3,1140.05,188.3,,340.85,384.98,1135.5,729.35,7158.4,125.65,883.88,94.15,76.1,109.41,906.41,838.95,243.85,205.84,520.15,526.85,54.83,2722.05,877.65,1327.15,172.05,773.65,4873.2,177.75
2020-11-25,399.25,398.95,2241.5,2154.3,599.85,3051.25,871.78,468.98,35.62,455.55,731.65,123.95,961.26,2595.1,,839.76,824.7,701.4,665.1,223.45,2135.85,472.7,1590.65,1115.65,186.66,,338.25,372.49,1116.0,719.95,7055.7,124.35,876.01,93.95,80.8,109.86,898.91,849.05,243.0,213.0,506.2,514.8,54.12,2701.3,862.25,1306.95,171.45,731.35,4819.85,175.0
2020-11-26,401.95,410.15,2304.35,2155.3,612.55,3129.2,880.67,482.12,36.3,459.77,738.7,125.05,980.27,2549.2,,873.93,842.05,713.33,660.8,229.9,2154.2,475.3,1544.35,1113.2,187.58,,359.2,377.82,1118.85,728.5,6994.25,124.1,887.1,94.1,80.2,111.18,901.12,851.5,245.45,210.34,511.7,519.85,56.84,2720.6,857.05,1327.4,173.75,706.9,4834.15,177.43
2020-11-27,398.4,411.55,2347.9,2215.3,601.6,3173.55,875.88,490.88,37.03,454.71,745.6,125.55,965.79,2534.65,,872.28,822.1,720.42,646.8,226.35,2138.2,473.35,1514.15,1100.0,186.47,,350.2,381.42,1122.4,722.0,7035.8,127.05,894.45,94.7,78.5,108.23,890.6,846.05,244.25,214.04,511.65,538.0,57.74,2679.65,876.85,1361.2,180.35,720.3,4802.0,175.25
2020-12-01,421.9,423.8,2463.0,2230.05,603.65,3243.65,874.66,486.11,37.27,470.61,755.6,126.4,966.08,2532.7,,904.2,834.1,716.65,641.9,229.3,2133.05,485.1,1559.75,1137.85,187.19,,358.15,375.17,1115.95,734.55,7101.7,127.4,870.91,93.75,81.55,108.2,902.19,851.35,248.05,204.71,539.35,529.3,58.58,2726.8,907.3,1341.1,179.75,715.5,4910.5,176.43
2020-12-02,453.75,438.2,2411.55,2315.85,608.1,3338.15,880.22,482.39,37.85,475.96,758.35,129.75,970.05,2532.5,,911.87,843.15,703.47,636.5,231.85,2139.3,480.45,1593.1,1140.9,188.68,,368.4,362.84,1113.75,753.6,7206.5,127.95,863.32,94.8,84.85,109.21,903.69,875.55,246.95,206.1,544.65,539.25,60.44,2749.55,908.7,1389.0,183.6,691.25,4933.1,179.45
2020-12-03,447.55,435.8,2389.9,2411.4,602.7,3294.4,911.41,486.74,38.33,471.06,762.15,133.45,984.61,2549.5,,906.45,862.2,688.6,647.95,242.0,2127.75,481.85,1644.05,1126.45,188.92,,370.85,364.2,1125.15,745.85,7739.1,128.15,874.61,98.55,88.7,108.82,906.41,858.15,256.3,206.73,548.25,550.4,62.09,2709.45,915.15,1418.5,184.85,677.8,4893.5,180.15
2020-12-04,445.95,453.7,2434.65,2438.75,614.5,3311.4,905.24,487.54,38.58,484.65,766.95,133.3,981.71,2553.5,,927.81,858.5,692.8,643.25,252.7,2184.2,502.05,1744.8,1134.65,190.85,,370.4,369.25,1149.5,750.55,7803.15,139.4,891.43,98.55,89.85,109.32,898.42,863.0,263.5,200.62,569.05,563.5,62.27,2727.55,923.1,1437.15,184.15,677.0,5091.4,180.4
2020-12-07,457.55,471.5,2432.7,2472.55,619.25,3319.55,905.2,482.95,38.32,499.57,773.15,136.8,1005.82,2561.15,,933.99,855.3,686.12,649.55,251.25,2256.15,510.45,1740.3,1143.5,195.62,,365.0,364.11,1169.7,752.3,7743.4,148.7,878.13,99.75,91.55,108.84,903.71,851.75,269.6,212.68,582.3,567.85,61.46,2737.7,944.3,1425.3,183.55,693.35,5056.5,179.23
2020-12-08,451.9,463.35,2450.45,2438.9,620.65,3326.2,896.94,479.21,37.72,494.32,766.0,134.25,1003.04,2548.2,,922.13,863.8,688.15,651.5,245.7,2260.0,508.4,1747.65,1153.35,194.94,,362.65,366.76,1171.4,754.0,7762.7,142.15,875.97,98.2,90.75,107.78,920.12,853.8,271.9,213.35,568.7,562.75,61.35,2797.3,932.3,1427.85,181.8,688.35,5217.75,181.85
2020-12-09,449.1,463.9,2442.7,2522.3,634.2,3306.55,901.07,484.42,38.98,493.78,762.4,134.7,1011.38,2547.25,,916.61,870.55,703.6,652.6,241.0,2292.2,511.5,1731.65,1175.2,197.78,,361.85,376.71,1181.0,755.0,7709.25,139.3,878.46,98.3,91.2,108.39,935.44,858.0,270.35,212.46,569.55,565.5,60.94,2810.8,929.5,1426.15,182.7,683.2,5144.8,179.75
2020-12-10,447.25,471.0,2393.05,2526.05,627.05,3290.85,902.89,479.48,38.13,495.84,762.75,134.85,1010.62,2492.65,,905.9,866.75,692.92,659.45,242.7,2350.45,506.95,1736.35,1167.75,204.81,,362.3,380.66,1190.35,736.15,7736.0,140.95,917.64,97.15,91.65,108.42,926.23,856.05,269.55,209.95,565.2,579.9,61.01,2784.3,927.3,1424.2,177.6,676.95,4964.3,177.95
2020-12-11,449.8,466.3,2359.9,2520.95,613.25,3327.65,899.51,484.39,38.22,495.1,755.85,138.25,1003.39,2470.8,,898.68,862.25,691.4,664.5,243.65,2374.75,515.45,1729.9,1163.2,208.28,,359.65,384.08,1194.3,727.55,7733.55,140.75,920.05,102.4,96.8,108.62,925.68,849.7,272.45,208.65,568.1,576.4,62.17,2783.6,919.4,1442.4,178.85,689.35,5015.0,176.75
2020-12-14,455.15,467.0,2356.8,2548.15,615.9,3289.0,893.35,489.86,39.52,493.78,789.3,143.35,1004.56,2400.45,,907.84,873.0,686.08,655.75,246.35,2370.75,525.8,1715.1,1164.55,207.89,,357.5,387.87,1249.65,711.7,7696.8,138.9,929.59,104.6,101.5,109.29,918.98,850.2,274.2,214.0,576.25,577.0,62.67,2797.7,909.4,1463.45,177.65,699.8,5073.75,174.68
2020-12-15,462.45,475.75,2355.2,2527.45,607.1,3271.65,929.7,512.25,39.42,494.91,781.65,143.1,1006.27,2475.2,,908.39,886.0,695.65,651.45,244.55,2320.05,518.05,1659.8,1154.6,205.63,,365.9,390.23,1246.25,717.95,7765.25,137.4,909.49,105.85,100.45,108.45,911.16,856.2,270.65,218.48,571.65,571.3,63.53,2761.55,927.05,1468.75,178.9,709.45,5156.85,176.35
2020-12-16,463.25,475.55,2389.7,2582.45,606.1,3303.5,925.77,514.66,39.37,506.69,786.8,145.5,1007.79,2470.1,,911.18,885.05,705.35,648.7,251.45,2343.95,512.45,1655.85,1165.7,206.06,,370.6,390.51,1268.25,731.95,7796.35,138.85,916.17,104.9,102.9,110.36,912.18,857.5,269.4,214.61,576.6,583.6,64.34,2814.2,921.55,1504.45,182.55,716.2,5113.0,179.2
2020-12-17,459.3,467.75,2404.5,2575.05,605.4,3270.45,929.41,528.67,40.1,505.61,783.2,143.45,1014.57,2466.6,,909.09,879.35,720.9,654.55,245.85,2315.3,510.4,1642.55,1159.2,205.15,,366.2,393.09,1278.8,730.65,7694.0,139.2,915.27,104.45,101.5,108.73,916.35,856.35,267.7,211.3,571.35,577.3,63.53,2838.2,930.1,1501.95,181.7,701.2,5171.8,178.45
2020-12-18,455.15,463.3,2387.75,2601.5,609.5,3347.55,921.56,525.25,40.42,501.24,793.45,141.7,1045.75,2480.95,,906.05,890.65,705.67,654.1,249.9,2333.45,517.15,1651.05,1189.8,206.55,,364.2,389.87,1281.55,733.6,7559.75,140.25,918.14,103.75,99.0,109.07,919.1,857.15,271.45,205.56,575.0,573.55,63.12,2861.0,933.8,1519.35,180.55,698.45,5152.5,181.77
2020-12-21,429.2,444.25,2335.45,2554.65,582.5,3238.25,884.67,504.18,37.32,481.85,778.5,132.95,1013.71,2396.4,,873.88,870.45,686.33,629.2,232.3,2305.95,494.5,1507.0,1177.3,195.42,,353.5,384.17,1234.85,685.95,7376.1,130.3,909.63,97.5,89.85,104.34,895.17,840.85,254.7,193.37,552.55,562.75,59.58,2820.15,906.85,1471.65,164.55,685.35,5007.85,176.98
2020-12-22,458.8,468.65,2408.35,2600.8,589.75,3265.3,893.89,501.14,37.42,491.08,795.0,135.5,1032.36,2446.7,,881.69,913.8,686.55,641.25,231.9,2311.0,500.3,1570.95,1220.5,195.86,,361.95,380.59,1262.7,695.05,7395.4,136.2,927.68,98.9,90.55,107.04,893.79,853.95,257.45,187.59,568.3,576.0,60.13,2872.5,944.65,1498.8,164.95,692.2,5021.3,182.1
2020-12-23,463.6,470.75,2433.8,2642.55,592.45,3309.65,901.33,508.89,38.48,497.85,824.65,135.05,1044.82,2446.7,,898.43,922.6,687.83,648.6,236.2,2370.35,503.6,1649.25,1253.05,200.05,,366.85,384.15,1264.8,711.5,7449.95,141.55,936.64,98.55,90.8,106.85,897.09,854.95,263.0,192.33,574.6,605.3,62.14,2908.75,948.15,1490.85,169.2,680.7,5033.95,192.77
2020-12-24,473.65,478.55,2413.05,2648.25,610.2,3374.75,899.26,518.49,38.3,507.77,833.2,136.25,1040.36,2436.75,,893.6,919.35,698.55,657.25,236.95,2402.25,513.55,1643.8,1236.05,200.86,,366.25,392.12,1262.2,710.9,7446.05,141.4,928.32,99.95,93.15,106.88,920.3,873.9,266.85,199.32,590.45,601.0,62.23,2909.35,947.25,1495.9,175.95,684.75,5044.75,191.1
2020-12-28,490.85,483.55,2388.8,2683.9,617.65,3414.7,899.51,520.41,38.2,511.99,830.15,137.65,1040.36,2451.35,,903.06,921.8,706.42,678.7,239.9,2388.9,520.1,1687.9,1240.3,201.73,,386.6,397.78,1289.4,710.95,7483.0,143.7,929.87,100.45,93.8,107.75,924.52,901.65,275.2,203.21,586.95,602.45,63.26,2929.4,947.1,1543.55,186.35,684.6,5142.15,191.45
2020-12-29,489.2,483.4,2376.5,2696.8,630.2,3431.55,897.6,520.05,38.25,510.66,827.95,135.1,1033.12,2460.55,,905.9,935.9,713.6,673.2,235.6,2384.3,528.8,1692.2,1250.3,203.7,,381.8,399.86,1284.85,707.05,7452.35,140.95,913.13,98.6,93.15,106.71,918.41,899.3,277.9,206.98,590.6,598.6,63.22,2930.5,965.65,1540.1,183.45,672.05,5146.75,192.5
2020-12-30,484.15,485.4,2396.35,2734.4,625.1,3448.15,896.17,533.41,38.13,506.64,823.8,135.6,1034.19,2517.35,,930.7,940.7,716.25,675.7,237.4,2406.6,528.75,1689.7,1246.8,203.32,,386.1,403.59,1292.05,720.7,7612.9,140.5,918.96,99.1,93.25,106.99,920.92,902.95,276.9,207.81,584.0,594.35,64.04,2909.3,983.25,1552.6,184.15,677.55,5354.75,192.2
2020-12-31,479.55,483.75,2412.8,2764.5,620.45,3444.05,890.64,529.52,39.98,500.31,819.95,135.45,1041.02,2530.9,,924.18,946.15,718.15,676.5,240.55,2395.4,535.05,1723.3,1255.8,201.25,,387.2,399.12,1287.6,720.6,7649.6,140.15,919.51,99.35,93.05,106.79,916.22,904.25,274.95,209.3,592.35,589.9,64.36,2862.75,973.2,1567.15,183.85,687.6,5288.15,193.12
2021-01-01,491.15,503.85,2414.85,2775.55,623.8,3481.25,887.04,528.02,42.13,505.66,826.6,135.35,1048.27,2542.7,,929.7,950.5,712.53,678.4,238.35,2387.55,527.5,1713.5,1260.45,205.92,,389.7,398.81,1297.0,732.45,7691.3,142.5,922.53,99.05,93.2,106.59,917.23,895.4,279.4,214.17,596.25,601.5,64.31,2928.25,977.95,1558.6,186.5,674.65,5290.8,194.05
2021-01-04,494.5,498.9,2409.25,2753.7,624.7,3522.45,889.88,521.62,43.77,507.57,832.25,137.25,1054.45,2655.7,,960.63,980.4,708.0,695.85,254.3,2426.5,531.7,1744.95,1288.25,205.49,,403.1,393.11,1314.6,749.1,7702.3,141.75,918.9,99.05,96.95,106.0,918.78,911.4,281.05,215.35,604.4,604.0,69.3,3039.45,1001.95,1550.9,191.3,678.5,5327.2,198.2
2021-01-05,494.4,499.45,2509.45,2793.85,664.45,3492.65,882.09,511.9,43.83,504.53,827.25,135.15,1057.38,2674.9,,957.49,991.35,713.35,713.75,250.3,2450.55,537.25,1714.75,1293.8,203.61,,395.25,391.95,1306.3,740.1,7655.45,141.75,927.91,97.6,94.95,105.75,907.35,905.55,281.75,222.83,603.45,609.55,68.06,3093.0,1003.85,1570.95,193.2,675.0,5341.2,203.15
2021-01-06,490.9,496.8,2502.15,2805.35,654.25,3462.7,878.64,503.03,44.38,515.62,824.8,135.1,1057.66,2645.35,,980.7,978.2,710.28,719.05,259.05,2417.3,546.7,1732.5,1282.1,197.78,,401.7,394.08,1314.0,736.1,7628.6,143.65,925.76,97.85,96.95,110.33,883.43,910.3,285.05,239.44,605.3,604.95,68.38,3051.5,997.15,1572.6,195.4,676.65,5448.35,203.2
2021-01-07,518.1,513.85,2508.55,2792.25,671.1,3437.95,898.8,508.1,43.92,535.2,826.55,136.5,1054.18,2649.8,,989.91,962.55,708.12,704.3,272.9,2368.85,541.1,1761.05,1262.15,195.28,,405.4,390.48,1338.95,744.4,7566.05,156.2,906.36,97.0,97.9,110.84,882.0,914.15,287.7,261.36,601.9,600.85,72.28,3032.8,994.75,1542.35,196.75,675.45,5397.95,203.38
2021-01-08,518.0,517.0,2553.5,2844.7,672.7,3529.15,917.16,508.2,44.03,530.29,838.7,139.7,1067.65,2760.85,,1000.32,994.65,715.83,717.0,268.2,2391.2,542.05,1732.3,1312.1,194.03,,402.85,394.14,1373.4,770.5,8014.9,154.3,915.31,100.15,100.65,114.5,892.4,935.5,286.0,259.14,620.8,609.55,71.32,3120.9,1051.1,1548.6,198.15,695.4,5591.75,215.1
2021-01-11,519.15,508.35,2550.55,2849.3,666.95,3617.35,898.61,498.42,44.87,537.07,856.85,141.7,1083.36,2777.15,,1000.32,1055.1,725.72,725.1,264.7,2429.1,544.7,1702.65,1376.2,194.99,,399.05,387.63,1350.0,789.1,8232.75,159.85,919.57,99.0,102.55,114.5,875.58,936.25,282.5,250.33,621.0,629.0,69.57,3176.45,1077.6,1563.9,220.65,693.75,5623.7,223.4
2021-01-12,525.4,511.25,2517.25,2720.55,675.7,3624.25,895.9,504.22,44.82,555.32,843.15,146.65,1070.77,2881.65,,1006.3,1062.1,740.5,718.4,264.35,2375.9,548.0,1680.0,1371.75,198.79,,399.55,380.69,1349.8,779.85,8188.05,163.5,899.96,100.15,103.45,114.58,903.18,925.0,292.5,252.52,609.65,624.3,69.49,3174.85,1064.2,1527.1,237.8,684.6,5639.0,228.85
2021-01-13,536.05,536.65,2479.2,2703.7,687.8,3600.9,879.36,490.29,44.68,567.59,841.7,145.8,1058.0,2868.65,,1029.26,1055.95,735.33,713.25,262.65,2372.35,556.5,1633.8,1387.15,203.42,,402.95,376.42,1352.5,828.35,8139.85,159.65,900.97,102.55,105.25,115.31,894.76,926.55,306.8,243.37,602.3,620.4,70.92,3158.95,1069.65,1505.8,242.6,673.25,5650.75,229.5
2021-01-14,532.1,536.95,2512.0,2663.9,676.0,3576.05,874.73,487.73,46.38,569.85,840.9,146.65,1061.78,2886.6,,1016.21,1027.7,734.38,706.9,261.4,2398.55,553.3,1658.6,1370.5,206.21,,396.4,378.53,1376.6,829.9,8149.45,161.25,906.63,102.2,105.05,115.37,904.82,925.15,307.25,243.69,607.05,614.0,70.64,3250.7,1052.6,1489.95,245.1,654.6,5582.35,227.18
2021-01-15,527.3,527.95,2592.35,2590.9,674.85,3580.3,863.61,488.36,44.48,591.54,823.7,143.25,1042.56,2857.3,,1028.96,989.8,733.33,704.85,253.35,2351.15,543.0,1631.05,1344.95,209.77,,394.2,372.78,1354.15,819.65,8024.75,159.95,891.7,100.45,101.4,114.19,894.13,910.25,303.85,240.91,604.3,602.4,70.59,3233.35,1007.3,1477.25,260.3,643.5,5452.25,219.27
